Enrollment_ID,Name,Department,Email,Attendance,Mock_Status,Mock_Score,CGPA,Internships,Projects,Aptitude_Score,Communication_Score,Placed
70100114,Pooja Gupta,CSIT,,61,Absent,,5.14,1,,85.84,91.24,Placed
70101091,Riya Singh,CSIT,,53,Absent,,9.18,3,2,,37.83,Not Placed
70101281,Rahul Patel,CSE,rahul_patel@outlook.com,83,Absent,,7.17,0,3,72.91,,Placed
70100584,Anjali Gupta,DS,,84,Present,58.09,9.4,,2,,27.09,Not Placed
70101320,Riya Gupta,DS,riya_gupta@outlook.com,70,Present,72.54,5.21,3,,66.96,23.4,Placed
70100043,Amit Mehta,CSE,amit.mehta@gmail.com,88,Absent,,,1,5,58.38,73.15,Not Placed
70100021,Rahul Kumar,DS,rahul.kumar@gmail.com,,Present,36.29,7.38,2,1,64.17,,Placed
70100409,Neha Patel,CSIT,neha.patel@gmail.com,48,Absent,,5.73,3,,34.32,23.39,Placed
70101741,Anjali Kumar,IT,anjali_kumar@outlook.com,,Present,56.32,8.16,3,3,35.17,88.14,Not Placed
70101022,Sneha Patel,DS,,,Present,63.37,7.34,1,3,63.86,98.14,Not Placed
70100235,Vikram Singh,IT,vikram_singh@outlook.com,93,Absent,,8.04,,2,45.75,,Not Placed
70100710,Pooja Verma,CSIT,pooja.verma@gmail.com,60,Absent,,6.91,0,,81.44,95.1,Not Placed
70100480,Pooja Gupta,CSIT,pooja.gupta@gmail.com,44,Present,68.25,6.06,2,6,82.89,96.42,Placed
70100302,Pooja Das,DS,,45,Present,72.14,5.21,2,2,38.32,,Not Placed
70100284,Amit Patel,IT,amit.patel@gmail.com,,Present,23.77,5.75,,2,30.14,70.63,Placed
70101431,Riya Jain,IT,riya.jain@gmail.com,,Present,49.4,,1,2,50.77,60.81,Placed
70101698,Karan Singh,DS,karan_singh@outlook.com,90,Present,32.6,5.03,4,6,,76.62,Placed
70101510,Riya Mehta,CSE,riya.mehta@gmail.com,51,Absent,,8.85,0,4,55.74,50.35,Placed
70100978,Rahul Gupta,AIML,rahul.gupta@gmail.com,,Present,29.6,6.12,1,4,58.81,54.46,Not Placed
70101791,Arjun Singh,CSE,arjun.singh@gmail.com,64,Absent,,5.57,4,3,21.12,22.09,Placed
70101081,Riya Singh,DS,riya_singh@outlook.com,95,Present,27.43,8.49,4,1,70,61.48,Not Placed
70100852,Karan Sharma,CSE,karan.sharma@gmail.com,56,Absent,,8.82,1,4,31.73,,Not Placed
70101900,Arjun Kumar,CSE,arjun_kumar@outlook.com,92,Present,71.87,,4,1,30.67,95.51,Placed
70101124,Vikram Das,AIML,,81,Absent,,,,2,23.44,74.86,Placed
70101240,Sneha Patel,AIML,sneha_patel@outlook.com,48,Present,48.95,8.76,4,6,50.58,67.23,Placed
70100122,Vikram Das,CSIT,,,Absent,,5.9,4,,89.11,33.83,Placed
70101220,Sneha Jain,AIML,sneha_jain@outlook.com,50,Present,86.76,8.25,4,3,91.26,62.61,Placed
70100794,Vikram Sharma,DS,vikram_sharma@outlook.com,,Absent,,8.02,,,22.4,64.75,Not Placed
70101225,Vikram Kumar,IT,vikram.kumar@gmail.com,74,Present,73.45,7,2,,61.1,30.66,Placed
70101880,Sneha Singh,CSIT,,99,Absent,,6.03,2,6,69.36,77.76,Not Placed
70100313,Rahul Das,AIML,rahul.das@gmail.com,56,Present,71.21,6.4,3,3,,,Placed
70101307,Anjali Yadav,IT,,46,Present,34.8,,0,4,49.34,74.64,Not Placed
70100800,Karan Gupta,IT,karan.gupta@gmail.com,80,Present,84.01,5.77,1,5,,27.36,Not Placed
70101390,Riya Kumar,IT,riya_kumar@outlook.com,,Absent,,,3,5,88.68,,Not Placed
70100586,Karan Das,CSE,karan.das@gmail.com,86,Absent,,9,0,2,45.49,82.13,Not Placed
70100790,Neha Kumar,DS,neha_kumar@outlook.com,67,Present,62.55,5.97,4,3,,93.79,Not Placed
70101475,Vikram Patel,CSIT,vikram.patel@gmail.com,67,Absent,,6.03,,6,56.03,80.8,Placed
70100040,Anjali Mehta,CSE,,59,Absent,,7.21,4,5,,,Not Placed
70100743,Sneha Singh,IT,,52,Absent,,7.91,2,1,63.69,52.87,Not Placed
70100303,Sneha Patel,CSE,sneha_patel@outlook.com,61,Present,94.4,5.01,0,,85.5,66.12,Placed
70101824,Arjun Das,AIML,arjun_das@outlook.com,,Present,83.39,8.24,4,,37.98,64.5,Not Placed
70101627,Sneha Yadav,AIML,,75,Absent,,5.13,,,43.73,71.63,Not Placed
70100086,Amit Verma,DS,,63,Present,58.97,8.94,0,,,53.92,Not Placed
70101190,Amit Mehta,CSIT,amit_mehta@outlook.com,43,Present,77.04,8.26,0,6,,51.6,Placed
70100896,Anjali Kumar,DS,,57,Present,62.49,,2,6,60.6,34.99,Placed
70100218,Arjun Das,CSIT,,68,Absent,,6.17,3,4,57.26,60.58,Not Placed
70100593,Karan Kumar,DS,,,Present,51.27,6.5,1,3,,61.07,Placed
70100730,Riya Yadav,AIML,riya.yadav@gmail.com,93,Absent,,6.85,0,5,87.01,80.88,Not Placed
70101415,Karan Gupta,DS,karan.gupta@gmail.com,51,Present,26.5,5.42,,,,62.96,Not Placed
70100096,Rahul Yadav,DS,rahul_yadav@outlook.com,60,Absent,,5.06,4,1,40.25,69.98,Not Placed
70101364,Vikram Mehta,AIML,,75,Absent,,7.63,4,6,50.28,,Not Placed
70101798,Karan Sharma,DS,karan.sharma@gmail.com,59,Present,50.22,8.42,2,6,68.47,93.91,Placed
70100494,Riya Jain,AIML,,50,Absent,,8.48,2,1,28.15,73.42,Placed
70101405,Riya Singh,AIML,riya_singh@outlook.com,61,Present,49.99,,3,2,,67.94,Placed
70101834,Anjali Singh,CSE,,43,Absent,,8.12,,5,29.5,39.44,Not Placed
70100692,Vikram Gupta,AIML,vikram.gupta@gmail.com,,Absent,,8.01,,5,21.41,77.27,Placed
70101579,Anjali Gupta,IT,anjali.gupta@gmail.com,40,Absent,,5.21,2,6,66.5,57.76,Not Placed
70100434,Anjali Jain,DS,anjali_jain@outlook.com,,Present,41.72,6.91,4,6,,31.77,Placed
70101496,Sneha Kumar,CSE,sneha.kumar@gmail.com,63,Absent,,,0,3,43.27,61.68,Placed
70100121,Anjali Singh,DS,,53,Absent,,,,2,21.61,24.24,Not Placed
70100369,Vikram Verma,CSE,,74,Present,77.24,6.72,,2,48.79,59.48,Not Placed
70101465,Anjali Kumar,IT,,,Absent,,9.06,1,6,92.11,,Not Placed
70101755,Rahul Patel,CSIT,rahul.patel@gmail.com,41,Present,90.53,8.67,,,64.05,55.15,Placed
70101680,Karan Patel,CSIT,karan.patel@gmail.com,81,Present,23.38,9.64,4,5,92.83,67.16,Not Placed
70100669,Karan Patel,CSIT,,88,Present,83.18,5.93,4,5,41.11,,Placed
70100722,Arjun Gupta,IT,,83,Absent,,9.74,,5,,,Placed
70101934,Amit Das,CSE,amit.das@gmail.com,74,Present,90.53,7,0,4,63.1,94.58,Not Placed
70100216,Karan Jain,CSE,,52,Present,26.45,6.2,2,2,,,Placed
70101159,Karan Das,CSIT,,90,Present,80,6.96,0,6,,25.74,Placed
70101692,Vikram Patel,CSIT,vikram_patel@outlook.com,91,Absent,,,1,3,67.84,51.71,Not Placed
70100951,Rahul Yadav,DS,rahul_yadav@outlook.com,63,Present,69.03,5.74,2,,89.96,28.56,Not Placed
70101317,Sneha Mehta,CSIT,sneha_mehta@outlook.com,48,Absent,,6.75,0,1,88.69,45.13,Placed
70100451,Anjali Verma,DS,,60,Absent,,9.22,1,,38.24,31.73,Not Placed
70100758,Pooja Yadav,DS,pooja.yadav@gmail.com,54,Absent,,5.79,,5,47.46,50.8,Placed
70101079,Arjun Jain,IT,,77,Absent,,6.92,,,96.46,46.47,Placed
70101984,Amit Jain,CSE,amit.jain@gmail.com,52,Absent,,6.87,2,1,91.81,73.87,Not Placed
70100849,Sneha Kumar,AIML,sneha_kumar@outlook.com,49,Absent,,8.46,1,6,70.36,77.73,Not Placed
70100923,Vikram Yadav,AIML,vikram.yadav@gmail.com,88,Absent,,5.86,3,6,96.24,49.2,Placed
70100142,Amit Singh,CSIT,amit_singh@outlook.com,59,Present,68.28,6.02,0,3,,55.39,Placed
70101280,Sneha Kumar,CSE,,58,Absent,,9.69,4,,35.33,,Not Placed
70100740,Arjun Sharma,CSIT,arjun.sharma@gmail.com,90,Present,63.58,8.78,4,1,92.24,,Placed
70101538,Pooja Verma,CSE,pooja_verma@outlook.com,92,Absent,,9.56,4,2,64.53,97.62,Not Placed
70101115,Amit Patel,AIML,amit_patel@outlook.com,47,Absent,,5.84,2,,42.5,62.35,Placed
70100236,Riya Patel,CSIT,riya_patel@outlook.com,96,Absent,,,,1,88.46,37.32,Not Placed
70100953,Karan Singh,CSIT,,93,Absent,,,1,5,66.8,47.96,Not Placed
70101401,Arjun Jain,AIML,arjun_jain@outlook.com,58,Present,35.63,5.8,0,1,37.83,70.22,Placed
70101251,Karan Sharma,DS,karan_sharma@outlook.com,49,Absent,,8.92,4,,51.07,29.06,Placed
70100727,Vikram Patel,IT,,89,Absent,,5.98,,5,22.45,53.68,Not Placed
70101896,Amit Sharma,CSE,,42,Present,20.55,5.59,1,5,61.22,25.09,Not Placed
70101402,Vikram Patel,AIML,vikram.patel@gmail.com,98,Absent,,,4,2,32.67,63.88,Not Placed
70101127,Neha Das,CSIT,,44,Absent,,9.08,,5,,,Not Placed
70100919,Rahul Sharma,AIML,rahul_sharma@outlook.com,84,Absent,,9.73,1,,23.23,85.18,Not Placed
70100329,Arjun Singh,CSE,arjun_singh@outlook.com,96,Present,75.36,6.74,1,,,38.92,Placed
70101816,Arjun Mehta,AIML,arjun.mehta@gmail.com,84,Present,58.44,9.57,,3,31.17,,Not Placed
70100778,Amit Verma,CSIT,amit_verma@outlook.com,,Present,38.66,8.84,0,6,92.69,51.62,Placed
70100402,Amit Sharma,IT,,86,Present,98.83,7.88,0,6,62.11,,Not Placed
70100558,Sneha Das,IT,,,Absent,,5.75,,,69.02,78.97,Placed
70100391,Anjali Mehta,AIML,,81,Present,40.77,9.52,2,5,30.82,72.91,Not Placed
70100220,Riya Yadav,DS,riya_yadav@outlook.com,67,Absent,,7.9,0,3,,81.38,Placed
70101893,Pooja Jain,CSE,pooja_jain@outlook.com,42,Present,61.45,8.08,2,,,64.02,Placed
70100108,Amit Yadav,DS,amit.yadav@gmail.com,81,Absent,,,0,1,57.58,,Placed
70100583,Rahul Jain,IT,,64,Absent,,8.92,1,5,94.33,40.41,Not Placed
70100860,Anjali Patel,DS,,,Absent,,6.9,3,,83.8,55.88,Not Placed
70101575,Rahul Jain,IT,,62,Absent,,8.93,1,3,42.76,61.59,Placed
70100580,Karan Singh,AIML,,54,Present,34.17,7,2,,93.38,35.14,Placed
70101505,Neha Jain,IT,neha.jain@gmail.com,,Absent,,5.7,,3,56.69,25.84,Placed
70101395,Riya Singh,IT,riya_singh@outlook.com,95,Present,89.13,8.86,,2,37.91,,Placed
70101632,Pooja Verma,IT,,63,Absent,,7.96,3,,69.83,21.91,Placed
70101861,Rahul Gupta,CSE,rahul_gupta@outlook.com,84,Absent,,,1,,95.69,57.97,Placed
70100042,Sneha Yadav,AIML,sneha.yadav@gmail.com,79,Present,95.99,5.55,0,,23.77,88.75,Not Placed
70101217,Pooja Das,CSE,,,Present,99.45,5.56,,1,41.51,81.31,Placed
70101581,Neha Gupta,CSIT,neha_gupta@outlook.com,40,Absent,,5.92,3,,,,Not Placed
70101763,Pooja Singh,AIML,pooja_singh@outlook.com,79,Absent,,7.91,1,5,92.04,35.01,Not Placed
70100258,Riya Mehta,DS,,88,Present,96.27,7.11,3,3,,64.47,Not Placed
70100288,Amit Mehta,IT,,99,Absent,,,0,6,79.01,57.83,Not Placed
70100996,Neha Kumar,DS,neha.kumar@gmail.com,89,Absent,,5.14,1,,23.73,74.27,Not Placed
70100536,Amit Patel,CSIT,amit_patel@outlook.com,,Present,64.56,,2,,71.23,,Placed
70100448,Pooja Jain,CSE,,,Present,84.87,,4,3,36.18,42.28,Not Placed
70101595,Vikram Patel,AIML,,59,Absent,,7.2,3,4,89.14,58.9,Not Placed
70101561,Neha Singh,IT,neha.singh@gmail.com,61,Present,72.62,5.76,4,5,47.11,,Not Placed
70100055,Arjun Verma,CSE,arjun.verma@gmail.com,48,Absent,,7.6,0,2,,27.05,Not Placed
70101473,Riya Kumar,AIML,,58,Absent,,7.71,0,,74.92,86.6,Not Placed
70101823,Amit Yadav,DS,amit_yadav@outlook.com,,Present,85.25,6.14,4,1,44.21,,Not Placed
70100975,Rahul Das,DS,rahul.das@gmail.com,52,Present,43.39,8.82,4,3,94.38,76.72,Not Placed
70101833,Riya Yadav,DS,,81,Present,52.84,7.04,3,5,28.18,62.26,Placed
70101704,Sneha Patel,IT,,80,Present,99.05,6.87,4,,56.47,,Not Placed
70100126,Anjali Mehta,AIML,,42,Absent,,7.12,,2,,65.59,Not Placed
70101637,Sneha Das,IT,sneha_das@outlook.com,92,Present,32.46,8.01,0,6,64.53,57.95,Placed
70101227,Pooja Patel,AIML,,62,Absent,,6.44,3,4,,78.33,Not Placed
70101421,Sneha Jain,CSIT,,65,Present,28.58,7.56,,,57.11,37.45,Placed
70100667,Riya Patel,CSE,,44,Present,44.74,8.86,3,,96.44,37.74,Not Placed
70100864,Riya Sharma,AIML,riya.sharma@gmail.com,71,Absent,,8.01,2,1,,,Not Placed
70100260,Amit Singh,CSIT,amit_singh@outlook.com,81,Absent,,5.97,3,6,,45.4,Placed
70100813,Arjun Das,CSE,arjun.das@gmail.com,99,Present,30.96,7.29,2,3,63.15,,Placed
70101228,Karan Sharma,AIML,karan.sharma@gmail.com,63,Absent,,8.23,4,2,91.83,66.16,Placed
70100036,Rahul Jain,DS,rahul_jain@outlook.com,84,Absent,,5.73,2,6,35.24,61.45,Not Placed
70101906,Rahul Verma,AIML,rahul_verma@outlook.com,46,Absent,,5.95,4,4,34.26,97.6,Not Placed
70100164,Karan Sharma,AIML,karan_sharma@outlook.com,52,Absent,,7.74,4,4,,28.05,Not Placed
70101170,Rahul Verma,IT,,60,Absent,,8.16,1,6,,47.02,Not Placed
70101611,Pooja Mehta,CSIT,pooja.mehta@gmail.com,60,Absent,,6.07,,6,82.2,75.81,Not Placed
70101128,Neha Verma,CSE,,,Absent,,8.37,3,5,95.74,70.8,Not Placed
70101241,Neha Kumar,CSE,,49,Present,89.64,7.89,2,5,68.41,33.49,Not Placed
70100960,Amit Mehta,CSIT,,62,Present,44.8,7.5,,2,52.08,,Not Placed
70101599,Rahul Verma,CSE,,80,Present,29.64,5.96,,5,,87.7,Placed
70100206,Arjun Patel,CSIT,arjun.patel@gmail.com,48,Present,22.12,9.51,3,2,65.89,,Placed
70101279,Arjun Verma,AIML,,98,Present,87.63,6.82,3,3,,57.65,Not Placed
70100894,Vikram Verma,IT,vikram_verma@outlook.com,54,Present,34.31,5.23,1,,53.64,25.69,Not Placed
70100059,Amit Jain,IT,amit_jain@outlook.com,86,Present,47.37,9.33,1,,73.19,95.21,Placed
70100031,Karan Das,AIML,,41,Present,35.94,,,5,35.98,22.15,Not Placed
70100513,Arjun Das,AIML,arjun.das@gmail.com,95,Present,58.23,5.75,4,,38.16,46.68,Placed
70101033,Arjun Gupta,IT,arjun_gupta@outlook.com,43,Present,64.45,6.08,3,3,74.39,47.7,Not Placed
70101927,Sneha Verma,CSE,,99,Absent,,8.98,4,3,,38.86,Placed
70101295,Arjun Yadav,DS,,84,Absent,,5.53,1,3,,45.21,Not Placed
70100380,Pooja Verma,CSIT,,50,Present,71.41,7.72,,6,,36.39,Not Placed
70100314,Karan Singh,AIML,karan_singh@outlook.com,57,Absent,,5.13,2,6,58.74,85.26,Not Placed
70101641,Pooja Patel,CSIT,,61,Present,28.5,8.2,4,1,87.83,,Placed
70101953,Amit Patel,DS,amit_patel@outlook.com,44,Present,80.83,7.3,2,3,93.61,60.25,Not Placed
70101831,Anjali Gupta,CSIT,anjali.gupta@gmail.com,56,Absent,,7.63,2,4,,66.05,Not Placed
70101620,Vikram Gupta,DS,vikram.gupta@gmail.com,77,Present,65.87,6.93,1,3,93.5,23.52,Placed
70100172,Rahul Sharma,AIML,rahul.sharma@gmail.com,45,Present,64.32,,0,1,,83.44,Not Placed
70100269,Neha Sharma,IT,,88,Absent,,6.23,4,1,36.8,66.37,Placed
70101978,Arjun Gupta,CSE,arjun_gupta@outlook.com,76,Absent,,7.45,,1,94.55,,Not Placed
70100052,Sneha Singh,CSE,,,Absent,,6.35,0,3,33.38,,Not Placed
70101866,Karan Mehta,IT,karan_mehta@outlook.com,84,Absent,,5.01,,1,90.41,80.4,Not Placed
70101138,Arjun Yadav,DS,arjun_yadav@outlook.com,40,Present,53.16,5.14,,2,92.01,79.83,Placed
70101383,Anjali Mehta,CSIT,,65,Present,27.57,5.26,1,6,61,,Not Placed
70100002,Anjali Verma,IT,,42,Absent,,9.39,1,1,,48.4,Not Placed
70101677,Neha Jain,CSIT,neha_jain@outlook.com,60,Absent,,,4,5,54.45,87.29,Placed
70100456,Vikram Gupta,CSIT,,95,Present,36.26,8.52,,1,92.98,,Not Placed
70100699,Pooja Das,AIML,,96,Absent,,,,4,56.8,,Not Placed
70100726,Sneha Singh,CSE,sneha_singh@outlook.com,55,Absent,,6.66,2,6,43.66,47.35,Placed
70100649,Sneha Sharma,CSIT,sneha.sharma@gmail.com,69,Present,76.18,8.26,0,2,94.41,96.31,Not Placed
70101393,Amit Yadav,DS,,91,Absent,,6.07,2,,84.64,81.19,Placed
70100983,Karan Sharma,CSIT,karan_sharma@outlook.com,99,Present,21.8,9.77,4,1,86.13,55.31,Placed
70101720,Riya Sharma,CSIT,riya.sharma@gmail.com,55,Present,97.47,7.19,3,,52.39,23.67,Placed
70101411,Neha Kumar,AIML,neha.kumar@gmail.com,40,Present,84.9,6.66,0,1,99.69,62.37,Placed
70101795,Anjali Gupta,DS,anjali_gupta@outlook.com,72,Present,37.47,5.76,0,6,,92.69,Not Placed
70101913,Pooja Patel,CSE,,80,Present,20.63,5,4,,58.33,82.88,Not Placed
70101222,Amit Jain,IT,amit_jain@outlook.com,,Present,45.04,,3,2,52.83,,Placed
70100962,Karan Verma,CSE,karan_verma@outlook.com,89,Present,90.73,,,2,,96.14,Placed
70100478,Vikram Jain,CSE,vikram.jain@gmail.com,84,Absent,,9.33,1,,68.9,63.89,Placed
70100173,Sneha Kumar,CSE,,45,Absent,,9.03,4,5,70.36,95.65,Not Placed
70100143,Rahul Singh,DS,rahul_singh@outlook.com,96,Present,67,5.21,0,,67.07,49.2,Not Placed
70101452,Vikram Gupta,AIML,,93,Present,89.04,7.5,4,4,41.84,,Not Placed
70100446,Arjun Kumar,CSE,arjun.kumar@gmail.com,85,Absent,,6.27,3,,44.63,,Placed
70100057,Pooja Singh,IT,,52,Present,38.25,9.23,1,5,42.24,,Not Placed
70100655,Neha Patel,CSE,neha_patel@outlook.com,,Absent,,5.31,1,3,63.62,40.57,Not Placed
70101121,Vikram Patel,AIML,vikram_patel@outlook.com,54,Present,39.71,5.01,,5,66.91,24.09,Placed
70101714,Anjali Jain,AIML,anjali.jain@gmail.com,67,Absent,,7.76,3,3,,44.77,Placed
70101302,Pooja Jain,DS,pooja.jain@gmail.com,72,Absent,,7.7,,,30.1,32.08,Not Placed
70100322,Amit Singh,AIML,amit.singh@gmail.com,80,Present,41.84,5.32,1,,84.09,39.74,Not Placed
70100938,Amit Sharma,IT,amit.sharma@gmail.com,41,Present,47.88,6.66,2,3,56.99,86.68,Placed
70100136,Amit Mehta,AIML,amit_mehta@outlook.com,55,Absent,,9.32,1,5,82.79,,Not Placed
70100299,Karan Verma,AIML,karan.verma@gmail.com,95,Absent,,7.39,4,,,95.25,Placed
70101244,Rahul Patel,DS,rahul.patel@gmail.com,,Present,65.33,9.28,3,,65.5,41.74,Placed
70100928,Karan Gupta,CSE,karan_gupta@outlook.com,90,Absent,,6.6,1,,80.91,50.3,Placed
70101734,Sneha Patel,CSIT,,85,Absent,,5.25,2,,95.98,,Not Placed
70101343,Anjali Gupta,CSIT,anjali_gupta@outlook.com,93,Absent,,6.27,3,1,64.89,47.48,Placed
70101258,Arjun Patel,AIML,,66,Present,30.43,5.37,0,3,75.49,22.79,Placed
70101416,Anjali Jain,CSIT,,44,Absent,,8.51,3,2,84.89,21.52,Placed
70100158,Sneha Jain,DS,sneha_jain@outlook.com,53,Present,66.83,5.86,0,6,29.83,,Not Placed
70101527,Sneha Das,CSE,sneha_das@outlook.com,41,Absent,,8.16,,3,62.75,,Not Placed
70100088,Neha Patel,AIML,neha_patel@outlook.com,,Present,93.85,5.89,0,1,86.35,75.67,Placed
70101604,Anjali Mehta,AIML,anjali.mehta@gmail.com,58,Present,63.68,,,1,37.89,52.99,Placed
70101282,Amit Jain,AIML,amit_jain@outlook.com,51,Present,70.93,6.23,,1,66.45,,Placed
70101499,Anjali Gupta,IT,anjali_gupta@outlook.com,55,Present,88.96,8.08,0,,29.07,40.84,Not Placed
70100883,Anjali Gupta,DS,anjali.gupta@gmail.com,40,Present,98.45,8.04,3,3,74.16,,Not Placed
70100208,Arjun Yadav,AIML,arjun_yadav@outlook.com,91,Absent,,,4,2,61.32,,Placed
70100370,Anjali Kumar,DS,,,Present,54.98,7.79,4,1,78.84,,Placed
70101929,Karan Kumar,IT,karan.kumar@gmail.com,44,Absent,,9.27,0,5,52.85,44.27,Placed
70100468,Riya Singh,DS,riya_singh@outlook.com,90,Present,60.93,9.3,4,6,,84.51,Placed
70101157,Amit Gupta,DS,,,Absent,,7.6,0,3,84.3,,Placed
70100506,Arjun Mehta,DS,,58,Present,36.7,7.27,3,4,38.54,43.5,Not Placed
70101098,Rahul Kumar,CSE,rahul.kumar@gmail.com,44,Absent,,7.53,2,1,65.13,60.48,Not Placed
70100531,Amit Gupta,IT,amit.gupta@gmail.com,62,Present,69.99,6.45,0,,90.65,80.13,Not Placed
70101020,Neha Singh,CSE,,49,Absent,,7.46,,6,56.58,46.36,Not Placed
70101069,Pooja Gupta,AIML,pooja_gupta@outlook.com,74,Present,72.93,6.57,4,,79.16,,Not Placed
70100705,Amit Jain,AIML,amit.jain@gmail.com,59,Present,64.54,8.61,3,,27.13,,Not Placed
70101213,Rahul Jain,DS,,67,Present,55.7,5.09,,3,33.15,44.73,Placed
70101536,Sneha Mehta,DS,sneha.mehta@gmail.com,53,Absent,,5.78,,6,60.48,44.28,Placed
70101825,Sneha Singh,CSIT,,81,Present,61.96,9.72,1,1,73.02,49.44,Placed
70100476,Pooja Das,IT,pooja.das@gmail.com,89,Present,43.39,5.31,1,4,92.23,35.11,Not Placed
70101316,Arjun Sharma,CSIT,arjun.sharma@gmail.com,56,Absent,,7.09,,3,,26.62,Placed
70100437,Vikram Das,IT,vikram.das@gmail.com,,Absent,,9.79,3,4,23.42,93.87,Placed
70100162,Vikram Yadav,AIML,vikram_yadav@outlook.com,75,Absent,,5.61,2,1,93.64,,Not Placed
70101872,Karan Patel,CSE,,58,Present,63.04,9.47,4,,45.05,87.23,Not Placed
70101562,Sneha Das,DS,sneha.das@gmail.com,92,Absent,,,1,1,72.92,,Not Placed
70100831,Pooja Verma,CSIT,pooja_verma@outlook.com,,Present,36.68,6.16,1,4,33.93,83.44,Placed
70101662,Amit Patel,CSIT,amit.patel@gmail.com,61,Present,53.33,9.72,2,3,30.88,29.77,Placed
70100958,Amit Mehta,CSIT,amit_mehta@outlook.com,59,Absent,,8.17,3,2,69.13,54.06,Placed
70100613,Sneha Verma,AIML,sneha_verma@outlook.com,,Present,90.1,,1,4,,,Not Placed
70101303,Karan Jain,CSE,karan_jain@outlook.com,58,Absent,,,0,3,22.71,,Placed
70100976,Neha Verma,IT,neha.verma@gmail.com,42,Absent,,5.1,3,1,78.87,68.74,Not Placed
70101503,Pooja Yadav,CSIT,pooja_yadav@outlook.com,79,Absent,,,3,3,,,Not Placed
70101134,Rahul Singh,CSIT,,66,Present,42.74,7.11,0,2,46.02,,Placed
70100511,Rahul Gupta,CSIT,rahul.gupta@gmail.com,98,Absent,,9.8,3,2,,20.23,Placed
70100158,Sneha Jain,DS,sneha_jain@outlook.com,53,Present,66.83,5.86,0,6,29.83,,Not Placed
70100204,Riya Verma,AIML,riya.verma@gmail.com,66,Present,92.66,9.17,0,2,,87.08,Not Placed
70100305,Anjali Mehta,IT,,57,Absent,,6.44,,2,34.71,46.06,Not Placed
70100505,Riya Das,IT,riya_das@outlook.com,48,Present,44.47,6.81,0,6,81.95,73.85,Placed
70101920,Sneha Das,AIML,sneha.das@gmail.com,87,Absent,,9.05,0,1,31,,Placed
70101013,Amit Singh,DS,,63,Absent,,,3,3,37.22,33.15,Not Placed
70100054,Arjun Jain,CSIT,arjun_jain@outlook.com,,Absent,,7.24,,4,50.73,,Not Placed
70100346,Neha Kumar,CSE,neha_kumar@outlook.com,81,Absent,,9.45,,6,84.71,79.2,Placed
70100032,Neha Yadav,IT,,88,Absent,,6.66,,,76.2,62,Placed
70100274,Rahul Jain,AIML,rahul.jain@gmail.com,41,Absent,,8.21,1,5,48.79,78.18,Not Placed
70101760,Karan Das,DS,,63,Absent,,5.13,4,,98.99,63.87,Placed
70101375,Neha Singh,AIML,neha_singh@outlook.com,42,Present,93.63,5.59,4,3,58.47,42.08,Not Placed
70100017,Amit Kumar,IT,,75,Absent,,5.19,,1,66.18,74.99,Not Placed
70101143,Arjun Patel,AIML,,78,Present,85.56,7.52,2,,,,Not Placed
70101051,Vikram Gupta,DS,,,Absent,,9.26,4,6,20.47,25.2,Placed
70101944,Neha Jain,CSE,neha.jain@gmail.com,65,Absent,,,1,2,78.37,29.7,Not Placed
70101996,Pooja Das,CSIT,,77,Absent,,7.77,0,1,63.74,80.89,Not Placed
70100115,Neha Kumar,CSE,neha_kumar@outlook.com,52,Absent,,9.4,,6,82.16,91.12,Placed
70100294,Riya Singh,CSE,riya.singh@gmail.com,75,Absent,,7.83,3,4,77.15,91.87,Not Placed
70101366,Riya Yadav,IT,riya.yadav@gmail.com,62,Absent,,6.9,1,,,69.13,Not Placed
70100378,Karan Yadav,CSIT,karan.yadav@gmail.com,65,Absent,,9.04,3,6,85.87,26.55,Not Placed
70100684,Pooja Patel,CSE,pooja.patel@gmail.com,80,Present,45.14,8.62,1,2,54.39,97.62,Placed
70101380,Pooja Das,IT,,57,Absent,,9.22,0,1,,62.56,Not Placed
70100317,Vikram Singh,AIML,vikram_singh@outlook.com,,Absent,,9.43,0,1,46.55,92.6,Placed
70100698,Sneha Jain,CSE,sneha.jain@gmail.com,82,Absent,,7.85,2,4,86.05,86.35,Placed
70101470,Karan Kumar,IT,,94,Present,79.51,9.06,,,,49.42,Not Placed
70100873,Vikram Kumar,DS,vikram_kumar@outlook.com,66,Absent,,7.94,4,4,,75.35,Placed
70100521,Amit Patel,CSIT,,,Present,70.33,5.35,1,1,40.91,86.91,Not Placed
70101088,Rahul Sharma,AIML,rahul_sharma@outlook.com,86,Present,56.31,7.92,3,4,63.92,43.36,Not Placed
70101296,Neha Patel,CSIT,neha.patel@gmail.com,69,Absent,,,1,,32.62,96.56,Placed
70101208,Neha Yadav,DS,neha_yadav@outlook.com,58,Absent,,7.13,,3,88.39,26.87,Placed
70100039,Sneha Kumar,CSE,,94,Absent,,,4,2,,97.7,Placed
70101190,Amit Mehta,CSIT,amit_mehta@outlook.com,43,Present,77.04,8.26,0,6,,51.6,Placed
70100218,Arjun Das,CSIT,,68,Absent,,6.17,3,4,57.26,60.58,Not Placed
70100256,Rahul Jain,CSIT,rahul.jain@gmail.com,83,Present,98.76,8.61,4,2,41.36,,Placed
70100345,Riya Jain,IT,riya.jain@gmail.com,75,Present,71.26,8.56,1,,58.63,49.54,Not Placed
